Budget,Cast_Likes,Gross,Link,Score,Title,Type,Users,Year,movie_likes
50000000,2583,52752475,http://www.imdb.com/title/tt0250797/?ref_=fn_tt_tt_1,6.7,Unfaithful ,Color,63067,2002,0
20000000,2880,12398628,http://www.imdb.com/title/tt0281322/?ref_=fn_tt_tt_1,6.1,Undisputed ,Black and White,21542,2002,977
9000000,1835,1046166,http://www.imdb.com/title/tt0434424/?ref_=fn_tt_tt_1,4.2,Undiscovered ,Color,2599,2005,128
35000000,2184,45802315,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,6.6,Underworld: Rise of the Lycans ,Color,119974,2009,0
50000000,2998,62318875,http://www.imdb.com/title/tt0401855/?ref_=fn_tt_tt_1,6.8,Underworld: Evolution ,Color,156225,2006,0
70000000,5861,62321039,http://www.imdb.com/title/tt1496025/?ref_=fn_tt_tt_1,6.4,Underworld: Awakening ,Color,117096,2012,24000
22000000,1777,51483949,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,7,Underworld ,Color,208092,2003,0
25000000,3001,38230435,http://www.imdb.com/title/tt0279493/?ref_=fn_tt_tt_1,5.8,Undercover Brother ,Color,29661,2002,0
25000000,2165,5654777,http://www.imdb.com/title/tt0373416/?ref_=fn_tt_tt_1,4.1,Underclassman ,Color,4875,2005,206
18000000,1310,43601508,http://www.imdb.com/title/tt0328589/?ref_=fn_tt_tt_1,6.7,Under the Tuscan Sun ,Color,35718,2003,0
20000000,1761,8500000,http://www.imdb.com/title/tt0083254/?ref_=fn_tt_tt_1,5.4,Under the Rainbow ,Color,2061,1981,501
60000000,2318,50024083,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,5.4,Under Siege 2: Dark Territory ,Color,35918,1995,1000
130000000,5876,231207960,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,7.2,Unbroken ,Color,207178,2014,70000
75000000,33645,94999143,http://www.imdb.com/title/tt0217869/?ref_=fn_tt_tt_1,7.2,Unbreakable ,Color,245152,2000,0
26000000,4431,16647384,http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,5.1,Unaccompanied Minors ,Color,8398,2006,498
30000000,15271,18500966,http://www.imdb.com/title/tt0370032/?ref_=fn_tt_tt_1,4.4,Ultraviolet ,Color,70341,2006,0
2700000,787,9054736,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,7.1,Ulee's Gold ,Color,5744,1997,381
5000000,3942,6157157,http://www.imdb.com/title/tt0098546/?ref_=fn_tt_tt_1,7,UHF ,Color,21416,1989,0
62000000,14931,77086030,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,6.6,U-571 ,Color,65297,2000,0
60000000,2636,93307796,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,6.1,Two Weeks Notice ,Color,85673,2002,0
12000000,1540,3148482,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,7.1,Two Lovers ,Color,29613,2008,0
1000000,21124,1950218,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,5.6,Two Girls and a Guy ,Color,5933,1997,387
9000000,2942,349618,http://www.imdb.com/title/tt0100827/?ref_=fn_tt_tt_1,6.1,Two Evil Eyes ,Color,4302,1990,375
6000000,2815,22235901,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,6.1,Two Can Play That Game ,Color,4339,2001,593
59660000,55,18947630,http://www.imdb.com/title/tt0338512/?ref_=fn_tt_tt_1,7.1,Two Brothers ,Color,11798,2004,2000
92000000,26239,241688385,http://www.imdb.com/title/tt0117998/?ref_=fn_tt_tt_1,6.3,Twister ,Color,144053,1996,0
15000000,2151,111936400,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,6,Twins ,Color,87538,1988,0
500000,3166,985341,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,7.3,Twin Falls Idaho ,Color,3479,1999,180
10000000,1954,29500000,http://www.imdb.com/title/tt0086491/?ref_=fn_tt_tt_1,6.5,Twilight Zone: The Movie ,Color,25613,1983,0
74000000,88121,382898950,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,5.2,Twilight ,Color,696017,2008,38000
3000000,43810,1821983,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,5.4,Tusk ,Color,31089,2014,20000
71000000,3952,11466088,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1,4.7,Turbulence ,Color,8983,1997,316
135000000,17416,83024900,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,6.5,Turbo ,Color,62424,2013,13000
312000,1986,1281176,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,6.7,Tumbleweeds ,Color,2932,1999,121
15000000,2661,19158074,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,6.7,Tuck Everlasting ,Color,17983,2002,0
3000000,278,2912363,http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1,7.3,Tsotsi ,Color,25063,2005,0
9000000,1721,1530535,http://www.imdb.com/title/tt0427968/?ref_=fn_tt_tt_1,5.7,Trust the Man ,Color,7833,2005,215
9500000,916,58214,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,7,Trust ,Color,34224,2010,10000
13000000,23602,12281500,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,8,True Romance ,Color,163492,1993,15000
115000000,4528,146282411,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,7.2,True Lies ,Color,190439,1994,0
38000000,25964,171031347,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,7.7,True Grit ,Color,240962,2010,36000
2000000,89263,52166,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,6.7,Trucker ,Color,2792,2008,371
175000000,17944,133228348,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,7.2,Troy ,Color,381672,2004,0
92000000,23484,110416702,http://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1,7,Tropic Thunder ,Color,307539,2008,0
18000000,2368,8508843,http://www.imdb.com/title/tt0098519/?ref_=fn_tt_tt_1,5.5,Troop Beverly Hills ,Color,7470,1989,0
340000000,51099,344103574,http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1,6.8,TRON: Legacy ,Color,528369,2010,60000
19900000,44,252652,http://www.imdb.com/title/tt1740707/?ref_=fn_tt_tt_1,7,Trollhunter ,Color,54104,2010,38000
2800000,3690,1247453,http://www.imdb.com/title/tt0423409/?ref_=fn_tt_tt_1,6.8,Tristram Shandy: A Cock and Bull Story ,Color,11202,2005,750
20000000,27214,12626905,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,6.3,Triple 9 ,Color,32567,2016,0
11000000,3119,16667084,http://www.imdb.com/title/tt0100814/?ref_=fn_tt_tt_1,7.1,Tremors ,Color,90070,1990,11000
375000,2864,617172,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,7,Trekkies ,Color,4407,1997,672
1300000,14420,695229,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,7.2,Trees Lounge ,Color,11369,1996,872
140000000,26940,38120554,http://www.imdb.com/title/tt0133240/?ref_=fn_tt_tt_1,7.1,Treasure Planet ,Color,71527,2002,0
1800000,0,505295,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,7.5,Travelers and Magicians ,Color,1747,2003,353
15000000,1252,2203641,http://www.imdb.com/title/tt0800241/?ref_=fn_tt_tt_1,6.7,Transsiberian ,Color,42792,2008,0
32000000,29050,43095600,http://www.imdb.com/title/tt0388482/?ref_=fn_tt_tt_1,6.3,Transporter 2 ,Color,156267,2005,0
200000000,3218,402076689,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,6,Transformers: Revenge of the Fallen ,Color,323207,2009,0
195000000,2593,352358779,http://www.imdb.com/title/tt1399103/?ref_=fn_tt_tt_1,6.3,Transformers: Dark of the Moon ,Color,326180,2011,46000
210000000,3988,245428137,http://www.imdb.com/title/tt2109248/?ref_=fn_tt_tt_1,5.7,Transformers: Age of Extinction ,Color,242420,2014,56000
150000000,2333,318759914,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,7.1,Transformers ,Color,513158,2007,8000
100000000,54031,23014504,http://www.imdb.com/title/tt2209764/?ref_=fn_tt_tt_1,6.3,Transcendence ,Color,172707,2014,37000
1000000,3192,9013113,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,7.4,Transamerica ,Color,36321,2005,0
40000000,10112,4638374,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,7,Trance ,Color,185280,2013,46000
35000000,1450,110008260,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,6.3,Trainwreck ,Color,94241,2015,25000
3500000,3559,16501785,http://www.imdb.com/title/tt0117951/?ref_=fn_tt_tt_1,8.2,Trainspotting ,Color,469561,1996,21000
45000000,22370,76261036,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1,7.7,Training Day ,Color,305929,2001,0
48000000,1418,124107476,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,7.6,Traffic ,Color,170684,2000,0
12000000,1952,214202,http://www.imdb.com/title/tt0399095/?ref_=fn_tt_tt_1,7.5,Trade ,Color,14831,2007,0
200000000,19085,414984497,http://www.imdb.com/title/tt0435761/?ref_=fn_tt_tt_1,8.3,Toy Story 3 ,Color,544884,2010,30000
90000000,21275,245823397,http://www.imdb.com/title/tt0120363/?ref_=fn_tt_tt_1,7.9,Toy Story 2 ,Color,385871,1999,0
30000000,19046,191796233,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,8.3,Toy Story ,Color,623757,1995,0
90000000,3133,6712451,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,4.4,Town & Country ,Color,4102,2001,53
75000000,3768,78009155,http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1,6.2,Tower Heist ,Color,110073,2011,0
130000000,2882,238825842,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,7.5,Total Recall ,Color,480482,1990,0
40000000,5039,21176322,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1,4,Torque ,Color,23747,2004,0
25000000,1548,14500000,http://www.imdb.com/title/tt0066473/?ref_=fn_tt_tt_1,7.5,Tora! Tora! Tora! ,Color,25019,1970,0
10000000,1690,6201757,http://www.imdb.com/title/tt0151568/?ref_=fn_tt_tt_1,7.4,Topsy-Turvy ,Color,10037,1999,608
150000,0,5858,http://www.imdb.com/title/tt4219836/?ref_=fn_tt_tt_1,7.1,Top Spin ,Color,260,2014,116
609000,824,3000000,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,7.8,Top Hat ,Black and White,13269,1935,1000
15000000,13069,176781728,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,6.9,Top Gun ,Color,219171,1986,19000
12000000,5592,25277561,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,6.5,Top Five ,Color,21672,2014,0
22000000,14701,177200000,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,7.4,Tootsie ,Color,77366,1982,0
190000000,5046,93417865,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,6.5,Tomorrowland ,Color,128306,2015,37000
110000000,2958,125332007,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,6.5,Tomorrow Never Dies ,Color,149680,1997,0
11000000,2729,13558739,http://www.imdb.com/title/tt0246989/?ref_=fn_tt_tt_1,5.3,Tomcats ,Color,15427,2001,449
25000000,4453,56505065,http://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1,7.8,Tombstone ,Color,95241,1993,11000
1000000,2563,3773863,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,7.1,To Save a Life ,Color,4583,2009,0
17000000,1205,16684352,http://www.imdb.com/title/tt1859650/?ref_=fn_tt_tt_1,6.3,To Rome with Love ,Color,67893,2012,18000
20000000,3598,21200000,http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1,6.8,To Die For ,Color,34774,1995,1000
34000000,16571,54132596,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,6.3,TMNT ,Color,53786,2007,0
200000000,45223,658672302,http://www.imdb.com/title/tt0120338/?ref_=fn_tt_tt_1,7.7,Titanic ,Color,793059,1997,26000
75000000,15857,22751979,http://www.imdb.com/title/tt0120913/?ref_=fn_tt_tt_1,6.6,Titan A.E. ,Color,52244,2000,0
65000,2530,389804,http://www.imdb.com/title/tt1570989/?ref_=fn_tt_tt_1,6.3,Tiny Furniture ,Color,11816,2010,0
20000000,46241,24104113,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1,7.1,Tinker Tailor Soldier Spy ,Color,149066,2011,24000
45000000,3648,53854588,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1,6.3,Tin Cup ,Color,37911,1996,1000
80000000,43887,19480739,http://www.imdb.com/title/tt0300556/?ref_=fn_tt_tt_1,5.6,Timeline ,Color,53057,2003,0
2600000,239,38108,http://www.imdb.com/title/tt0480669/?ref_=fn_tt_tt_1,7.2,Timecrimes ,Color,40878,2007,0
27000000,2010,44450000,http://www.imdb.com/title/tt0111438/?ref_=fn_tt_tt_1,5.8,Timecop ,Color,44394,1994,0
3500000,24,29233,http://www.imdb.com/title/tt5001130/?ref_=fn_tt_tt_1,7,Time to Choose ,Color,75,2015,121
825000,1185,15278,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,5.6,Time Changer ,Color,1742,2002,409
5000000,2730,42365600,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,7,Time Bandits ,Color,45890,1981,0
3000000,1467,200803,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,5.3,Tim and Eric's Billion Dollar Movie ,Color,7988,2012,0
57000000,2260,6768055,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,4.2,Thunderbirds ,Color,11148,2004,437
9000000,1164,63600000,http://www.imdb.com/title/tt0059800/?ref_=fn_tt_tt_1,7,Thunderball ,Color,82073,1965,0
34000000,369,4091,http://www.imdb.com/title/tt3148834/?ref_=fn_tt_tt_1,6.3,Thunder and the House of Magic ,Color,4265,2013,0
4000000,1208,1325073,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,6.6,Thumbsucker ,Color,18762,2005,708
20000000,4843,10544143,http://www.imdb.com/title/tt0144640/?ref_=fn_tt_tt_1,6.1,Three to Tango ,Color,16372,1999,311
48000000,3743,60652036,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,7.1,Three Kings ,Color,137854,1999,3000
15000000,1627,5023275,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1,7.5,Three Burials ,Color,34194,2005,0
2400000,2306,978908,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,5.1,Thr3e ,Color,4057,2006,250
170000000,59803,206360018,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,7.1,Thor: The Dark World ,Color,414070,2013,63000
150000000,60059,181015141,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,7,Thor ,Color,536314,2011,63000
19000000,2429,15911333,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,3.6,Thomas and the Magic Railroad ,Color,2855,2000,663
65000000,29808,54758461,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,6.3,This Means War ,Color,147641,2012,18000
19800000,4662,34290142,http://www.imdb.com/title/tt1371150/?ref_=fn_tt_tt_1,6.6,This Is Where I Leave You ,Color,54242,2014,14000
32000000,38751,101470202,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,6.7,This Is the End ,Color,310540,2013,97000
60000000,679,71844424,http://www.imdb.com/title/tt1477715/?ref_=fn_tt_tt_1,7.3,This Is It ,Color,33158,2009,0
1500000,3282,327919,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1,7.7,This Is England ,Color,99177,2006,11000
35000000,1050,67523385,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,6.2,This Is 40 ,Color,104005,2012,18000
13000000,6554,49121934,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,6.1,This Christmas ,Color,6528,2007,0
80000000,1825,34566746,http://www.imdb.com/title/tt0146309/?ref_=fn_tt_tt_1,7.3,Thirteen Days ,Color,45231,2000,0
4500000,12250,3287435,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,7.1,Thirteen Conversations About One Thing ,Color,8603,2001,430
1500000,2186,4599680,http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1,6.8,Thirteen ,Color,68222,2003,0
20000000,3023,41867960,http://www.imdb.com/title/tt0245674/?ref_=fn_tt_tt_1,5.5,Thir13en Ghosts ,Color,65512,2001,0
8500000,2777,15171475,http://www.imdb.com/title/tt0117894/?ref_=fn_tt_tt_1,5.7,Thinner ,Color,19805,1996,0
24000000,4830,65182182,http://www.imdb.com/title/tt2239832/?ref_=fn_tt_tt_1,5.7,Think Like a Man Too ,Color,15310,2014,3000
12000000,5165,91547205,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,6.6,Think Like a Man ,Color,34579,2012,0
16000000,1889,2849142,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,7.2,Things We Lost in the Fire ,Color,24104,2007,0
7000000,14889,529766,http://www.imdb.com/title/tt0114660/?ref_=fn_tt_tt_1,6.8,Things to Do in Denver When You're Dead ,Color,22345,1995,0
4000000,837,13008928,http://www.imdb.com/title/tt0096256/?ref_=fn_tt_tt_1,7.3,They Live ,Color,73501,1988,27000
17000000,4060,12693621,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,4.8,They ,Color,10885,2002,814
23000000,4664,176483808,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,7.1,There's Something About Mary ,Color,247289,1998,0
25000000,533,40218903,http://www.imdb.com/title/tt0469494/?ref_=fn_tt_tt_1,8.1,There Will Be Blood ,Color,372990,2007,16000
10500000,2272,125169,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1,6.4,There Goes My Baby ,Color,859,1994,119
36000000,3497,1068392,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,5.9,There Be Dragons ,Color,3865,2011,2000
35000000,5890,10991381,http://www.imdb.com/title/tt0962736/?ref_=fn_tt_tt_1,7.3,The Young Victoria ,Color,44931,2009,0
18500000,824,6462576,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,5.4,The Young Messiah ,Color,1449,2016,0
33000000,1843,99462,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1,7.1,The Young and Prodigious T.S. Spivet ,Color,11347,2013,5000
15500000,30978,317040,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,6.8,The Yellow Handkerchief ,Color,6723,2008,1000
24000000,11433,882710,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1,6.4,The Yards ,Color,16215,2000,401
30000000,2351,20981633,http://www.imdb.com/title/tt0443701/?ref_=fn_tt_tt_1,5.9,The X Files: I Want to Believe ,Color,78256,2008,0
66000000,4230,83892374,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,7,The X Files ,Color,85720,1998,0
6000000,1582,26236603,http://www.imdb.com/title/tt1125849/?ref_=fn_tt_tt_1,7.9,The Wrestler ,Color,251349,2008,10000
2700000,2319,3500000,http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1,5.9,The Wraith ,Color,10082,1986,0
25000000,12574,5128124,http://www.imdb.com/title/tt0412080/?ref_=fn_tt_tt_1,7.9,The World's Fastest Indian ,Color,44198,2005,11000
20000000,278,26003149,http://www.imdb.com/title/tt1213663/?ref_=fn_tt_tt_1,7,The World's End ,Color,185587,2013,49000
135000000,2037,126930660,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,6.4,The World Is Not Enough ,Color,157519,1999,2000
6500000,1942,2024854,http://www.imdb.com/title/tt0457530/?ref_=fn_tt_tt_1,6.6,The Work and the Glory II: American Zion ,Color,564,2005,19
7500000,1233,3347439,http://www.imdb.com/title/tt0410454/?ref_=fn_tt_tt_1,6.9,The Work and the Glory ,Color,833,2004,31
6000000,51355,11434867,http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1,7.1,The Words ,Color,59637,2012,21000
6000000,2724,25047631,http://www.imdb.com/title/tt0161100/?ref_=fn_tt_tt_1,6.9,The Wood ,Color,6585,1999,990
16500000,3485,26896744,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,4.9,The Women ,Color,16582,2008,0
17000000,11946,54322273,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,6.4,The Woman in Black ,Color,139749,2012,29000
1200000,168,110720,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,7.3,The Woman Chaser ,Black and White,524,1999,73
120000000,23755,132550960,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,6.7,The Wolverine ,Color,328067,2013,68000
150000000,13071,61937495,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,5.8,The Wolfman ,Color,89442,2010,0
100000000,46057,116866727,http://www.imdb.com/title/tt0993846/?ref_=fn_tt_tt_1,8.2,The Wolf of Wall Street ,Color,780588,2013,138000
2800000,2509,22202612,http://www.imdb.com/title/tt0032138/?ref_=fn_tt_tt_1,8.1,The Wizard of Oz ,Black and White,291875,1939,14000
24000000,1458,13000000,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,5.2,The Wiz ,Color,10895,1978,0
3500000,1122,25138292,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,6.8,The Witch ,Color,66483,2015,43000
25000000,2908,39880476,http://www.imdb.com/title/tt0282120/?ref_=fn_tt_tt_1,5.2,The Wild Thornberrys Movie ,Color,12218,2002,187
100000000,2389,3058380,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,7.3,The Widow of Saint-Pierre ,Color,4767,2000,186
40000000,18085,16323969,http://www.imdb.com/title/tt0327247/?ref_=fn_tt_tt_1,5.5,The Whole Ten Yards ,Color,45775,2004,462
24000000,17582,57262492,http://www.imdb.com/title/tt0190138/?ref_=fn_tt_tt_1,6.7,The Whole Nine Yards ,Color,90374,2000,0
12000000,167,2222647,http://www.imdb.com/title/tt1149362/?ref_=fn_tt_tt_1,7.8,The White Ribbon ,Black and White,52958,2009,0
16000000,2096,1666262,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,6.7,The White Countess ,Color,5321,2005,356
8000000,9608,127144,http://www.imdb.com/title/tt0373445/?ref_=fn_tt_tt_1,5.5,The Wendell Baker Story ,Color,5159,2005,143
35000000,17533,60400856,http://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1,5.2,The Wedding Planner ,Color,61317,2001,0
15000000,2666,31585300,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,6.1,The Wedding Date ,Color,38248,2005,0
22000000,13156,12469811,http://www.imdb.com/title/tt0384680/?ref_=fn_tt_tt_1,6.6,The Weather Man ,Color,69172,2005,0
5000000,8375,21501098,http://www.imdb.com/title/tt1727388/?ref_=fn_tt_tt_1,7.4,The Way Way Back ,Color,115813,2013,22000
8500000,358,6047856,http://www.imdb.com/title/tt0202677/?ref_=fn_tt_tt_1,6.7,The Way of the Gun ,Color,27536,2000,1000
20000000,13823,161487252,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,6.1,The Waterboy ,Black and White,119450,1998,0
22500000,1795,4190530,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,7.1,The Water Diviner ,Color,53341,2014,18000
33000000,18688,28927720,http://www.imdb.com/title/tt0204626/?ref_=fn_tt_tt_1,5.3,The Watcher ,Color,22220,2000,463
136000000,4974,68701106,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,5.7,The Watch ,Color,208138,2012,30000
4000000,955,10097096,http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1,4.6,The Wash ,Color,5612,2001,842
