Cast_Likes,Facenumber,Gross,Link,Score,Title
36938,0,64308820,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,7.1,Side Effects 
282,0,2956000,http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1,7.1,The Pirate 
1315,0,1056102,http://www.imdb.com/title/tt0335563/?ref_=fn_tt_tt_1,6.6,Wonderland 
22974,5,19389454,http://www.imdb.com/title/tt0185014/?ref_=fn_tt_tt_1,7.4,Wonder Boys 
1185,1,15278,http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1,5.6,Time Changer 
3986,4,29655590,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,6,Mystery Men 
1559,3,3034181,http://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1,5.4,The Guru 
20009,4,101228,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,6.4,Winter Passing 
26982,0,7916887,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1,6,Miracle at St. Anna 
4094,0,676698,http://www.imdb.com/title/tt0235737/?ref_=fn_tt_tt_1,7.2,The Salton Sea 
1815,1,32694788,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,6.6,The 13th Warrior 
4351,0,777423,http://www.imdb.com/title/tt0119934/?ref_=fn_tt_tt_1,7.2,Without Limits 
13649,0,309125409,http://www.imdb.com/title/tt0086190/?ref_=fn_tt_tt_1,8.4,Star Wars: Episode VI - Return of the Jedi 
14165,1,7659747,http://www.imdb.com/title/tt0304711/?ref_=fn_tt_tt_1,5.1,The Order 
1266,3,58156435,http://www.imdb.com/title/tt0364751/?ref_=fn_tt_tt_1,5.9,Without a Paddle 
7009,1,64149837,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1,6.4,17 Again 
1030,1,39852,http://www.imdb.com/title/tt0162236/?ref_=fn_tt_tt_1,6.7,Just Looking 
303,1,81525,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,6.6,Wasabi 
1986,1,37440,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,7.5,Rudderless 
22447,0,22451,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,6.2,Winter's Tale 
5443,1,33423521,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,3.8,Street Fighter 
34446,2,6531491,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,7.2,Winter's Bone 
36897,1,32522352,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,7.9,Almost Famous 
5713,3,104354205,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,6.3,American Wedding 
18645,1,20803237,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,7.1,The Kids Are All Right 
1144,2,2882062,http://www.imdb.com/title/tt0271219/?ref_=fn_tt_tt_1,6.3,Tadpole 
852,0,2181290,http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1,8.4,Oldboy 
2928,0,2954405,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,5.3,Isn't She Great 
2608,0,8047690,http://www.imdb.com/title/tt0446755/?ref_=fn_tt_tt_1,7.5,The Painted Veil 
1447,0,1677838,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,7.7,Who Killed the Electric Car? 
4403,1,81257845,http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1,7.1,School of Rock 
15658,0,67263182,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,7.2,Insomnia 
219,1,542860,http://www.imdb.com/title/tt0795441/?ref_=fn_tt_tt_1,7.1,Winter in Wartime 
3444,1,15100000,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,6,Firestarter 
7521,5,285761243,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,7.5,Home Alone 
1899,3,5997134,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,7.2,The Sessions 
1483,0,28399192,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,5.4,The Crocodile Hunter: Collision Course 
763,0,992238,http://www.imdb.com/title/tt0382189/?ref_=fn_tt_tt_1,6.8,My Summer of Love 
1002,0,26687172,http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1,7.3,Winnie the Pooh 
663,1,2073984,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,7.2,Raising Victor Vargas 
2265,0,3205244,http://www.imdb.com/title/tt1431181/?ref_=fn_tt_tt_1,7.3,Another Year 
3462,5,32645546,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,6.4,Because of Winn-Dixie 
100,0,925402,http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1,8.5,Children of Heaven 
15820,1,10400000,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,5.1,The Scarlet Letter 
14611,4,90341670,http://www.imdb.com/title/tt0277296/?ref_=fn_tt_tt_1,5.5,The Scorpion King 
2497,3,11576087,http://www.imdb.com/title/tt0131646/?ref_=fn_tt_tt_1,4.1,Wing Commander 
15046,0,40911830,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,6,Windtalkers 
14462,0,66637,http://www.imdb.com/title/tt0790712/?ref_=fn_tt_tt_1,7.2,The Messenger 
23864,1,37035515,http://www.imdb.com/title/tt0191754/?ref_=fn_tt_tt_1,6,28 Days 
2373,1,38122105,http://www.imdb.com/title/tt0093894/?ref_=fn_tt_tt_1,6.6,The Running Man 
1885,2,32000000,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1,8.5,Psycho 
2665,0,18112929,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,5,Chernobyl Diaries 
4722,0,30669413,http://www.imdb.com/title/tt0100403/?ref_=fn_tt_tt_1,6.2,Predator 2 
4681,1,16964743,http://www.imdb.com/title/tt0335559/?ref_=fn_tt_tt_1,5.6,Win a Date with Tad Hamilton! 
1460,1,40048332,http://www.imdb.com/title/tt0233469/?ref_=fn_tt_tt_1,5.5,Collateral Damage 
1653,0,14792779,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,7.6,Radio Days 
4660,0,69304264,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,6.8,The Thomas Crown Affair 
9330,1,16831505,http://www.imdb.com/title/tt0360201/?ref_=fn_tt_tt_1,6.3,Wimbledon 
2583,0,52752475,http://www.imdb.com/title/tt0250797/?ref_=fn_tt_tt_1,6.7,Unfaithful 
1267,0,6852144,http://www.imdb.com/title/tt0310357/?ref_=fn_tt_tt_1,6.2,Willard 
654,0,469947,http://www.imdb.com/title/tt1714210/?ref_=fn_tt_tt_1,7.7,Weekend 
22383,1,24520892,http://www.imdb.com/title/tt0342258/?ref_=fn_tt_tt_1,7,Unleashed 
1195,0,17010646,http://www.imdb.com/title/tt0362165/?ref_=fn_tt_tt_1,2.2,Son of the Mask 
33585,1,24375436,http://www.imdb.com/title/tt0179626/?ref_=fn_tt_tt_1,6.1,15 Minutes 
15870,2,113745408,http://www.imdb.com/title/tt0120891/?ref_=fn_tt_tt_1,4.8,Wild Wild West 
14275,3,29753944,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,6.5,Wild Things 
17098,4,17176900,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,5.5,Seventh Son 
39319,2,63540020,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1,7.7,The Fifth Element 
2509,3,22202612,http://www.imdb.com/title/tt0032138/?ref_=fn_tt_tt_1,8.1,The Wizard of Oz 
6214,2,16929123,http://www.imdb.com/title/tt0250224/?ref_=fn_tt_tt_1,6.5,Crazy/Beautiful 
11642,3,30084,http://www.imdb.com/title/tt2955096/?ref_=fn_tt_tt_1,5.6,Happy Christmas 
11770,4,117190,http://www.imdb.com/title/tt1235189/?ref_=fn_tt_tt_1,6.9,Wild Target 
1951,0,101055,http://www.imdb.com/title/tt1134854/?ref_=fn_tt_tt_1,5,Survival of the Dead 
3485,4,26896744,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,4.9,The Women 
16484,2,36931089,http://www.imdb.com/title/tt1232200/?ref_=fn_tt_tt_1,5.6,That's My Boy 
3608,0,2926565,http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1,6.5,Choke 
301,1,8324748,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,7.1,Mandela: Long Walk to Freedom 
3497,0,1068392,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,5.9,There Be Dragons 
10810,0,48687346,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,7.4,Across the Universe 
4431,1,16647384,http://www.imdb.com/title/tt0488658/?ref_=fn_tt_tt_1,5.1,Unaccompanied Minors 
27378,1,85300000,http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1,6.9,Stripes 
2126,0,447750,http://www.imdb.com/title/tt0222851/?ref_=fn_tt_tt_1,7.2,Brother 
1921,0,38916903,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,5.8,Earth to Echo 
1411,3,50549107,http://www.imdb.com/title/tt1205537/?ref_=fn_tt_tt_1,6.2,Jack Ryan: Shadow Recruit 
7252,3,18439082,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,6.4,The Invention of Lying 
29585,0,127968405,http://www.imdb.com/title/tt1130884/?ref_=fn_tt_tt_1,8.1,Shutter Island 
2735,0,3041803,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1,7.1,The House of Mirth 
20056,1,65948711,http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1,6.6,The Manchurian Candidate 
4896,1,37877959,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,7.1,Wild 
14133,1,31662,http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1,6.8,Operation Chromite 
11433,2,882710,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1,6.4,The Yards 
14710,1,55210049,http://www.imdb.com/title/tt0098382/?ref_=fn_tt_tt_1,5.4,Star Trek V: The Final Frontier 
3770,0,1243961,http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1,6,"For a Good Time, Call... "
303717,0,66466372,http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1,5.2,The Final Destination 
1358,0,25662242,http://www.imdb.com/title/tt0324554/?ref_=fn_tt_tt_1,7,Wicker Park 
46022,1,4485485,http://www.imdb.com/title/tt0155711/?ref_=fn_tt_tt_1,6.4,Flawless 
751,0,13753931,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,7.9,Letters from Iwo Jima 
1267,0,82226474,http://www.imdb.com/title/tt0383216/?ref_=fn_tt_tt_1,5.6,The Pink Panther 
6510,8,55184721,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,5.6,Why Did I Get Married? 
221,1,169379,http://www.imdb.com/title/tt2553908/?ref_=fn_tt_tt_1,6.2,"Cinco de Mayo, La Batalla "
5265,0,139225854,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,5.5,The Santa Clause 2 
2471,0,25863915,http://www.imdb.com/title/tt1712170/?ref_=fn_tt_tt_1,5.1,Alex Cross 
12175,0,113165635,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,6.7,The Bourne Legacy 
1082,5,18435,http://www.imdb.com/title/tt0486751/?ref_=fn_tt_tt_1,5.8,One to Another 
10112,0,4638374,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,7,Trance 
5024,1,43853424,http://www.imdb.com/title/tt1596346/?ref_=fn_tt_tt_1,7.1,Soul Surfer 
721,0,3478,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,6.7,Pontypool 
2060,0,30513940,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1,6.9,Get on Up 
14823,2,190418803,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,6.1,Men in Black II 
2572,0,16346122,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,7.2,White Oleander 
27114,2,37899638,http://www.imdb.com/title/tt0355295/?ref_=fn_tt_tt_1,5.9,The Brothers Grimm 
6657,8,60072596,http://www.imdb.com/title/tt1391137/?ref_=fn_tt_tt_1,4.4,Why Did I Get Married Too? 
1201,0,1100000,http://www.imdb.com/title/tt0102307/?ref_=fn_tt_tt_1,6.8,Light Sleeper 
2842,2,70836296,http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1,5.9,Shallow Hal 
3983,0,70098138,http://www.imdb.com/title/tt0266697/?ref_=fn_tt_tt_1,8.1,Kill Bill: Vol. 1 
3128,0,5694308,http://www.imdb.com/title/tt0785077/?ref_=fn_tt_tt_1,2,Who's Your Caddy? 
35294,2,13134,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,6.1,The Slaughter Rule 
1548,0,14500000,http://www.imdb.com/title/tt0066473/?ref_=fn_tt_tt_1,7.5,Tora! Tora! Tora! 
16237,4,10300000,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,6.6,White Squall 
1045,1,18843314,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,4.7,The Marine 
2013,0,55865715,http://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1,5.5,White Noise 
12522,2,42044321,http://www.imdb.com/title/tt0371246/?ref_=fn_tt_tt_1,6.5,Spanglish 
7072,0,25776062,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,7.4,Frida 
18204,2,73103784,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,6.4,White House Down 
18132,5,38542418,http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1,6.3,Surrogates 
4500,0,41777564,http://www.imdb.com/title/tt0454841/?ref_=fn_tt_tt_1,6.4,The Hills Have Eyes 
14995,0,13491653,http://www.imdb.com/title/tt0236784/?ref_=fn_tt_tt_1,6.1,The Tailor of Panama 
29494,0,101630576,http://www.imdb.com/title/tt0365737/?ref_=fn_tt_tt_1,7,Syriana 
12250,2,3287435,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,7.1,Thirteen Conversations About One Thing 
2115,0,77231,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,6,Nomad: The Warrior 
15662,0,150415432,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1,6.4,Rambo: First Blood Part II 
4696,0,98244638,http://www.imdb.com/title/tt0431021/?ref_=fn_tt_tt_1,5.9,The Possession 
552,1,34793160,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1,6.7,White Fang 
858,1,4142507,http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1,4.4,Whipped 
6752,5,12985267,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,5.9,Do You Believe? 
25190,0,39442871,http://www.imdb.com/title/tt0185431/?ref_=fn_tt_tt_1,5.3,Little Nicky 
26495,0,13092000,http://www.imdb.com/title/tt2582802/?ref_=fn_tt_tt_1,8.5,Whiplash 
2,0,1111,http://www.imdb.com/title/tt0446055/?ref_=fn_tt_tt_1,7.7,The Trials of Darryl Hunt 
4123,0,4835968,http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1,4.5,Extreme Ops 
4453,0,56505065,http://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1,7.8,Tombstone 
2990,3,24138847,http://www.imdb.com/title/tt0424345/?ref_=fn_tt_tt_1,7.4,Clerks II 
823,0,1997807,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1,7.1,Limbo 
2319,2,3500000,http://www.imdb.com/title/tt0092240/?ref_=fn_tt_tt_1,5.9,The Wraith 
3544,0,61356221,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1,5.2,Stomp the Yard 
1019,2,8326035,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,5.5,The Man 
2633,1,13034417,http://www.imdb.com/title/tt1172233/?ref_=fn_tt_tt_1,6.9,Whip It 
33822,1,28133159,http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1,5.9,The Ant Bully 
330,0,107917283,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,6.3,Paranormal Activity 
37766,1,1796024,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,5.4,Stone 
3113,0,81200000,http://www.imdb.com/title/tt0087928/?ref_=fn_tt_tt_1,6.7,Police Academy 
578,1,26583369,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,4.8,The Forest 
1635,0,229074524,http://www.imdb.com/title/tt0119567/?ref_=fn_tt_tt_1,6.5,The Lost World: Jurassic Park 
6322,2,7574066,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1,6.3,While We're Young 
34319,8,32014289,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1,3.5,Scary Movie 5 
6658,6,32178777,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,3.8,The Love Guru 
1908,0,19447478,http://www.imdb.com/title/tt0361089/?ref_=fn_tt_tt_1,5.6,Valiant 
6212,1,16284360,http://www.imdb.com/title/tt1027862/?ref_=fn_tt_tt_1,6.1,Swing Vote 
1163,2,449558,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,7.6,The Damned United 
3697,0,76137505,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,7.2,Paddington 
1738,0,77222184,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,6.8,Where the Wild Things Are 
34705,0,958319,http://www.imdb.com/title/tt1321860/?ref_=fn_tt_tt_1,6.7,The Beaver 
13172,0,39462438,http://www.imdb.com/title/tt1263670/?ref_=fn_tt_tt_1,7.3,Crazy Heart 
2018,3,7292175,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,6.4,Outside Providence 
1227,1,124870275,http://www.imdb.com/title/tt0844471/?ref_=fn_tt_tt_1,7,Cloudy with a Chance of Meatballs 
21414,0,1512815,http://www.imdb.com/title/tt2140037/?ref_=fn_tt_tt_1,5.8,Jane Got a Gun 
16090,2,871527,http://www.imdb.com/title/tt0373450/?ref_=fn_tt_tt_1,6.5,Where the Truth Lies 
2164,1,37566230,http://www.imdb.com/title/tt0326900/?ref_=fn_tt_tt_1,5.1,Good Boy! 
1825,1,34566746,http://www.imdb.com/title/tt0146309/?ref_=fn_tt_tt_1,7.3,Thirteen Days 
3016,1,32800000,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,4.3,Striptease 
22383,2,33771174,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,6.8,Where the Heart Is 
568,0,12701880,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,5.7,The Pirates Who Don't Do Anything: A VeggieTales Movie 
525,0,30127963,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,6.7,When the Game Stands Tall 
1351,0,1953732,http://www.imdb.com/title/tt0090848/?ref_=fn_tt_tt_1,5.3,The Clan of the Cave Bear 
1281,1,4068087,http://www.imdb.com/title/tt0377992/?ref_=fn_tt_tt_1,7.7,The Visual Bible: The Gospel of John 
12840,0,35707327,http://www.imdb.com/title/tt0824747/?ref_=fn_tt_tt_1,7.8,Changeling 
102,7,1652472,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,6.9,When the Cat's Away 
927,3,11284657,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,8.5,The Lives of Others 
11994,0,17791031,http://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1,7.3,Punch-Drunk Love 
13390,1,45207112,http://www.imdb.com/title/tt0249478/?ref_=fn_tt_tt_1,5.5,Domestic Disturbance 
485,0,92823600,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,7.6,When Harry Met Sally... 
838,0,5132655,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,2.3,Alone in the Dark 
19610,0,41482207,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,6.3,Gremlins 2: The New Batch 
15848,2,1071240,http://www.imdb.com/title/tt0829098/?ref_=fn_tt_tt_1,6.9,When Did You Last See Your Father? 
24419,0,5739376,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,7.7,The Station Agent 
500,3,13214030,http://www.imdb.com/title/tt0995039/?ref_=fn_tt_tt_1,6.7,Ghost Town 
2452,0,47860214,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,5,When a Stranger Calls 
2717,1,5306447,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1,7.2,Whatever Works 
1854,1,4273372,http://www.imdb.com/title/tt0118589/?ref_=fn_tt_tt_1,2.1,Glitter 
1381,0,1641788,http://www.imdb.com/title/tt0278731/?ref_=fn_tt_tt_1,6.8,Spider 
10938,1,35063732,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,6.4,The Number 23 
13524,4,8735529,http://www.imdb.com/title/tt0202402/?ref_=fn_tt_tt_1,5.5,Whatever It Takes 
3590,0,23078294,http://www.imdb.com/title/tt0441796/?ref_=fn_tt_tt_1,5.1,Stay Alive 
751,0,40542,http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,5.5,"First Love, Last Rites "
2151,2,36830057,http://www.imdb.com/title/tt0120764/?ref_=fn_tt_tt_1,4.9,My Favorite Martian 
7099,0,18996755,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1,7.6,The Impossible 
24468,0,33574332,http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1,7.1,Flags of Our Fathers 
15713,1,13987482,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,6,What's Your Number? 
55,0,18947630,http://www.imdb.com/title/tt0338512/?ref_=fn_tt_tt_1,7.1,Two Brothers 
46868,0,15152879,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,4,The Last Exorcism Part II 
50005,1,92969824,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,5.2,Flubber 
1151,0,11784000,http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1,4.3,3 Ninjas Kick Back 
4270,0,108638745,http://www.imdb.com/title/tt0265086/?ref_=fn_tt_tt_1,7.7,Black Hawk Down 
3664,0,32095318,http://www.imdb.com/title/tt0161083/?ref_=fn_tt_tt_1,5.5,What's the Worst That Could Happen? 
758,0,66790248,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1,6.5,Changing Lanes 
5404,3,37036404,http://www.imdb.com/title/tt0171433/?ref_=fn_tt_tt_1,6.4,Keeping the Faith 
3086,0,183132370,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,7.4,The Simpsons Movie 
4277,0,24629916,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1,5.1,Air Bud 
16948,2,133375846,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,6.7,Angels & Demons 
13396,12,41102171,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,5.7,What to Expect When You're Expecting 
4843,2,10544143,http://www.imdb.com/title/tt0144640/?ref_=fn_tt_tt_1,6.1,Three to Tango 
2737,2,20339754,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1,5.9,Reno 911!: Miami 
3954,0,6291602,http://www.imdb.com/title/tt0181151/?ref_=fn_tt_tt_1,5.6,What Planet Are You From? 
12406,1,118311368,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,6.4,Salt 
2171,0,8888143,http://www.imdb.com/title/tt0134618/?ref_=fn_tt_tt_1,6.7,"Mystery, Alaska "
12890,0,155370362,http://www.imdb.com/title/tt0161081/?ref_=fn_tt_tt_1,6.6,What Lies Beneath 
2609,5,32774834,http://www.imdb.com/title/tt0372588/?ref_=fn_tt_tt_1,7.2,Team America: World Police 
3362,8,50752337,http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1,6.4,The Mighty Ducks 
71973,1,1089365,http://www.imdb.com/title/tt0486674/?ref_=fn_tt_tt_1,5.7,What Just Happened 
14701,1,177200000,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,7.4,Tootsie 
3651,0,7563670,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1,5.2,Over Her Dead Body 
1026,2,80276912,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,6.1,What Happens in Vegas 
4302,4,13383737,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,7.5,Bullets Over Broadway 
2622,0,75817994,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1,4.9,The Haunted Mansion 
49631,1,55350897,http://www.imdb.com/title/tt0120889/?ref_=fn_tt_tt_1,7,What Dreams May Come 
27659,2,1865774,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,7,Legend 
16400,1,35990505,http://www.imdb.com/title/tt0286788/?ref_=fn_tt_tt_1,5.8,What a Girl Wants 
2759,0,75072454,http://www.imdb.com/title/tt0404032/?ref_=fn_tt_tt_1,6.7,The Exorcism of Emily Rose 
497,1,20772796,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,7.6,Whale Rider 
2422,3,23020488,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,5.5,Bulletproof Monk 
1252,0,77501,http://www.imdb.com/title/tt1594562/?ref_=fn_tt_tt_1,5.5,The Innkeepers 
3133,0,6712451,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,4.4,Town & Country 
1802,0,43650000,http://www.imdb.com/title/tt0055614/?ref_=fn_tt_tt_1,7.6,West Side Story 
5942,0,51758599,http://www.imdb.com/title/tt0242445/?ref_=fn_tt_tt_1,5.5,Exit Wounds 
0,0,505295,http://www.imdb.com/title/tt0378906/?ref_=fn_tt_tt_1,7.5,Travelers and Magicians 
2248,1,34238611,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1,6,The Hunted 
13581,0,100003492,http://www.imdb.com/title/tt0369339/?ref_=fn_tt_tt_1,7.6,Collateral 
31529,5,57744720,http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1,6.2,Takers 
460,1,856942,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,7.1,Wendy and Lucy 
2325,2,57887882,http://www.imdb.com/title/tt0358135/?ref_=fn_tt_tt_1,6.1,Shall We Dance 
1502,1,4771000,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,7.5,Welcome to the Dollhouse 
3189,0,80150343,http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1,6.2,Saw III 
